state,office_type,weighted_polls,weighted_var,weighted_sd,weighted_undecided,number_of_polls,last_30_polls
Washington,Senate,0.5466066761139678,3.783975435767847e-4,0.01945244312616759,8.092154259301704,15,5
Wisconsin,Senate,0.4907862364065201,3.233053252212165e-4,0.01798069312404882,5.403870108276918,12,8
Arizona,Governor,0.4999178245383815,3.2365906482611877e-4,0.017990527085833777,7.144559076755937,12,9
Arkansas,Governor,0.3840794997480911,3.453446428701387e-4,0.018583450779393444,7.415402294149891,4,3
California,Governor,0.6322584845366581,1.0205555811484867e-4,0.01010225510046389,13.759897924510451,2,2
Colorado,Governor,0.5623660624136818,2.5500822628759005e-4,0.01596897699564972,10.515984474586073,6,2
Connecticut,Governor,0.5764337455892965,1.8854286511783995e-4,0.013731091184528633,6.808855008494267,5,2
Florida,Governor,0.46413100961492343,3.672258465778455e-4,0.019163137701792093,7.40784263327768,12,6
Georgia,Governor,0.4742732710011076,3.1955810459819545e-4,0.01787618820101745,5.762905083382265,24,11
Illinois,Governor,0.5806033333315689,2.7088264216467925e-4,0.01645851275676752,14.288557992566302,4,1
Iowa,Governor,0.39387655190876253,4.1331090795029206e-4,0.0203300493838626,3.6688476155880956,5,1
Kansas,Governor,0.5287519663772351,0.00042495693734416413,0.020614483678815826,9.995056586118855,5,2
Maine,Governor,0.566619439135916,3.1196054081888817e-4,0.01766240472922326,8.277624298262978,7,3
Maryland,Governor,0.6818181818181818,3.043520605504077e-4,0.017445688881509026,12,1,1
Massachusetts,Governor,0.6380181329124626,4.961409985938127e-4,0.022274222738264352,18.960106106554903,2,2
Michigan,Governor,0.5686745328685153,3.8091765771905325e-4,0.01951711192054432,10.218668281548364,12,4
Minnesota,Governor,0.5440223453037426,4.191763494204123e-4,0.020473796653781934,9.820341119067042,8,4
Nevada,Governor,0.49102717189652884,3.348081319299633e-4,0.018297763030763168,12.143020468968881,11,4
New Hampshire,Governor,0.411827492605072,3.6048332988678584e-4,0.018986398549666703,11.34924041435832,10,6
New Mexico,Governor,0.5288495145777237,5.567636398301877e-4,0.023595839460171526,10.859316999604538,8,3
New York,Governor,0.553198585682536,3.2917941303138625e-4,0.01814330215345008,9.636529446314185,12,6
Ohio,Governor,0.41388496289451304,3.3624781526805556e-4,0.018337061249503846,11.535239997527185,12,8
Oklahoma,Governor,0.4635760469549818,5.676608173893977e-4,0.023825633619893462,10.574084811922697,9,3
Oregon,Governor,0.4846819409981528,4.971462957732926e-4,0.022296777699328946,30.94582763426608,4,1
Pennsylvania,Governor,0.5621253870769091,3.9718194825253024e-4,0.019929424182663438,9.701810373800983,19,10
South Carolina,Governor,0.46351231617614574,3.750017834734528e-4,0.019364962780068874,7.096332165993584,3,1
Texas,Governor,0.4617266601812911,2.715429104979643e-4,0.016478559114739503,7.549420726648859,22,5
Vermont,Governor,0.34461478948850055,3.4589847734369075e-4,0.018598346091620373,20.211817605892925,3,2
Wisconsin,Governor,0.5051648327468187,3.290258214342501e-4,0.018139068924127557,6.134722772812983,11,7
New Jersey,Governor,0.5405089196354441,3.9472158598502624e-4,0.019867601414992858,6.675182744430527,15,0
Virginia,Governor,0.503078066998368,3.8634853546090593e-4,0.0196557506969565,6.815805996231408,40,0
North Carolina,Governor,0.4666666666666667,5.530864197530864e-4,0.02351778943168525,10,1,0
Virginia,Senate,0.5125,3.1230468750000003e-4,0.017672144394498365,20,1,1
Oklahoma,Senate 1,0.38125210643752055,5.693736015459319e-4,0.02386155069449452,13.127998096772197,3,3
Oklahoma,Senate 2,0.4092561250392586,5.65313887004394e-4,0.023776330393994655,11.049828680184447,3,3
