state,office,BPI,polls,variance,standard_deviation,number_of_polls,last_30_polls
Alabama,Governor,38.856911087573444,NA,11.85820905459838,3.4435750397803706,0,0
Alabama,Senate,38.856911087573444,NA,11.85820905459838,3.4435750397803706,0,0
Alaska,Senate,42.34414164928131,NA,13.41324477254287,3.662409694796975,0,0
Alaska,Governor,42.34414164928131,NA,13.41324477254287,3.662409694796975,0,0
Arizona,Senate,41.38652082164871,0.5313989726316054,17.546808588231265,4.188891092906482,15,10
Arizona,Governor,41.38652082164871,0.4999178245383815,15.349636830976923,3.9178612572393274,12,9
Arkansas,Senate,36.5803502611594,0.41216216216216217,21.41818207628537,4.627978184508368,1,1
Arkansas,Governor,36.5803502611594,0.3840794997480911,15.325955690233489,3.9148378881166317,4,3
California,Governor,62.586872455790065,0.6322584845366581,15.12449977990719,3.889022985263418,2,2
California,Senate,62.586872455790065,NA,10.022220351420401,3.1657890566840363,0,0
Colorado,Senate,54.268120302384304,0.5428883275169832,17.793286485203673,4.218208919103423,8,2
Colorado,Governor,54.268120302384304,0.5623660624136817,14.712489062493779,3.83568625704629,6,2
Connecticut,Senate,58.526242019500806,0.5827831349565937,10.92618404558165,3.3054778846002963,2,2
Connecticut,Governor,58.526242019500806,0.5764337455892965,10.446872967313533,3.2321622742853635,5,2
Florida,Senate,48.53526438955828,0.4794238852627325,19.872307816875836,4.457836674540223,24,7
Florida,Governor,48.53526438955828,0.46413100961492343,16.625188873512773,4.077399768665414,12,7
Georgia,Senate,41.97169174882852,0.5245214336646877,18.332879900867855,4.281691243056633,25,10
Georgia,Governor,41.97169174882852,0.47427327100110767,12.816729811901443,3.580046062818388,24,11
Hawaii,Governor,69.17210294990738,NA,9.002998060880227,3.000499635207481,0,0
Hawaii,Senate,69.17210294990738,NA,9.002998060880227,3.000499635207481,0,0
Idaho,Governor,34.35676477964845,NA,18.377763063390578,4.286929328014468,0,0
Idaho,Senate,34.35676477964845,NA,18.377763063390578,4.286929328014468,0,0
Illinois,Senate,57.926424852004544,0.6153811595338949,15.620278253982326,3.9522497712040323,2,1
Illinois,Governor,57.926424852004544,0.580603333331569,13.960709264337144,3.736403252372145,4,1
Indiana,Senate,42.42633551137972,0.4827586206896552,6.78849775273741,2.6054745734198614,1,0
Iowa,Senate,45.49003365482535,0.4358172690890916,14.778759246298296,3.8443151856082634,11,2
Iowa,Governor,45.49003365482535,0.3938765519087625,10.555021155027763,3.248849204722768,5,1
Kansas,Senate,43.255565338511026,0.4116074260240026,22.132514607127728,4.704520656467323,2,2
Kansas,Governor,43.255565338511026,0.5287519663772352,16.47812882127136,4.059326153596353,5,2
