state,office,BPI,polls,variance,standard_deviation,number_of_polls,last_30_polls
Alabama,Governor,38.856911087573444,NA,11.85820905459838,3.4435750397803706,0,0
Alabama,Senate,38.856911087573444,NA,11.85820905459838,3.4435750397803706,0,0
Alaska,Senate,42.34414164928131,0.5323010502543489,30.19249314035068,5.494769616676452,30,9
Alaska,Governor,42.34414164928131,NA,13.41324477254287,3.662409694796975,0,0
Arizona,Senate,41.38652082164871,0.5325689363537417,26.87243973781877,5.183863398838628,20,9
Arizona,Governor,41.38652082164871,0.4960442901966435,18.864000477778642,4.343270712007098,15,8
Arkansas,Senate,36.5803502611594,0.41216216216216217,11.010650984567157,3.3182300981949937,1,0
Arkansas,Governor,36.5803502611594,0.3840794997480911,10.643107250428262,3.26237754566026,4,0
California,Governor,62.586872455790065,0.6250325076147158,19.502162089421574,4.416125234798213,3,2
California,Senate,62.586872455790065,NA,10.022220351420401,3.1657890566840363,0,0
Colorado,Senate,54.268120302384304,0.5377028990320663,23.253435663734084,4.822181629069366,11,5
Colorado,Governor,54.268120302384304,0.582774178296555,18.67438218320484,4.321386604228421,8,4
Connecticut,Senate,58.526242019500806,0.5451106143899753,14.76406137579058,3.8424030730508454,3,2
Connecticut,Governor,58.526242019500806,0.5764337455892965,12.328806744025723,3.511240057874956,5,1
Florida,Senate,48.53526438955828,0.47942388526273255,21.91742774438803,4.681605252943484,24,4
Florida,Governor,48.53526438955828,0.46413100961492343,18.265882491133357,4.273860373378307,12,4
Georgia,Senate,41.97169174882852,0.5155805885799828,19.911319326439102,4.462210139206703,33,13
Georgia,Governor,41.97169174882852,0.4698110427613559,12.673193163669719,3.5599428596074008,31,12
Hawaii,Governor,69.17210294990738,NA,9.002998060880227,3.000499635207481,0,0
Hawaii,Senate,69.17210294990738,NA,9.002998060880227,3.000499635207481,0,0
Idaho,Governor,34.35676477964845,NA,18.377763063390578,4.286929328014468,0,0
Idaho,Senate,34.35676477964845,NA,18.377763063390578,4.286929328014468,0,0
Illinois,Senate,57.926424852004544,0.6067319830088265,32.43661586299136,5.695315255803787,4,3
Illinois,Governor,57.926424852004544,0.6084380936079049,32.209802649291845,5.675368062891767,6,3
Indiana,Senate,42.42633551137972,0.4827586206896552,6.849966018884329,2.6172439738939755,1,0
Iowa,Senate,45.49003365482535,0.45796336934205806,22.34931784782931,4.727506514837321,14,4
Iowa,Governor,45.49003365482535,0.39982058256728537,22.5086368395366,4.744326805726667,7,3
Kansas,Senate,43.255565338511026,0.4116074260240027,8.8464078579318155,2.9742911521792577,2,0
Kansas,Governor,43.255565338511026,0.5287519663772351,9.54628111794526,3.0897056684974475,5,0
