state,office,BPI,polls,variance,standard_deviation,number_of_polls,last_30_polls
Alabama,Governor,38.856911087573444,NA,11.85820905459838,3.4435750397803706,0,0
Alabama,Senate,38.856911087573444,NA,11.85820905459838,3.4435750397803706,0,0
Alaska,Senate,42.34414164928131,0.5323010502543489,30.19249314035068,5.494769616676452,30,9
Alaska,Governor,42.34414164928131,NA,13.41324477254287,3.662409694796975,0,0
Arizona,Senate,41.38652082164871,0.5244901424179768,23.473628119527444,4.844959042089772,23,10
Arizona,Governor,41.38652082164871,0.4929839288237717,16.563925689941197,4.069880304129496,18,9
Arkansas,Senate,36.5803502611594,0.38537952165229966,26.363579701579788,5.134547662801445,2,1
Arkansas,Governor,36.5803502611594,0.42551210068040285,16.276659448540624,4.034434216657972,5,1
California,Governor,62.586872455790065,0.6250325076147158,19.502162089421574,4.416125234798213,3,2
California,Senate,62.586872455790065,NA,10.022220351420401,3.1657890566840363,0,0
Colorado,Senate,54.268120302384304,0.5472842622565547,20.65730226203187,4.545030501771343,12,5
Colorado,Governor,54.268120302384304,0.5813780516634613,16.944680513535236,4.116391686117252,9,4
Connecticut,Senate,58.526242019500806,0.5451106143899753,12.955582229737354,3.59938636849913,3,1
Connecticut,Governor,58.526242019500806,0.5764337455892965,5.5823384857333425,2.362697290330131,5,0
Florida,Senate,48.53526438955828,0.4755384847239657,20.982479569867365,4.580663660417272,26,5
Florida,Governor,48.53526438955828,0.45434801080855786,18.85388752264415,4.342106346307532,14,5
Georgia,Senate,41.97169174882852,0.513449081828071,19.143827348007136,4.375365967322863,35,13
Georgia,Governor,41.97169174882852,0.466311668253933,12.372791377401098,3.5174978859128117,33,12
Hawaii,Governor,69.17210294990738,NA,9.002998060880227,3.000499635207481,0,0
Hawaii,Senate,69.17210294990738,NA,9.002998060880227,3.000499635207481,0,0
Idaho,Governor,34.35676477964845,NA,18.377763063390578,4.286929328014468,0,0
Idaho,Senate,34.35676477964845,NA,18.377763063390578,4.286929328014468,0,0
Illinois,Senate,57.926424852004544,0.6067319830088264,32.43661586299136,5.695315255803787,4,3
Illinois,Governor,57.926424852004544,0.6084380936079049,32.209802649291845,5.675368062891767,6,3
Indiana,Senate,42.42633551137972,0.4827586206896552,6.849966018884329,2.6172439738939755,1,0
Iowa,Senate,45.49003365482535,0.46010657956221845,19.534653464338216,4.419802423676676,16,6
Iowa,Governor,45.49003365482535,0.40383817704405545,19.916068228098887,4.46274223186808,8,4
Kansas,Senate,43.255565338511026,0.41160742602400263,8.846407857931812,2.9742911521792568,2,0
Kansas,Governor,43.255565338511026,0.5287519663772351,9.54628111794526,3.0897056684974475,5,0
