state,office,BPI,polls,variance,standard_deviation,number_of_polls,last_30_polls
Alabama,Governor,38.856911087573444,NA,11.85820905459838,3.4435750397803706,0,0
Alabama,Senate,38.856911087573444,NA,11.85820905459838,3.4435750397803706,0,0
Alaska,Senate,42.34414164928131,NA,13.41324477254287,3.662409694796975,0,0
Alaska,Governor,42.34414164928131,NA,13.41324477254287,3.662409694796975,0,0
Arizona,Senate,41.38652082164871,0.5313989726316054,19.59318754496782,4.426419268999246,15,6
Arizona,Governor,41.38652082164871,0.49991782453838157,17.227672924394174,4.150623197110788,12,6
Arkansas,Senate,36.5803502611594,0.41216216216216217,33.37232353000869,5.776878355133393,1,1
Arkansas,Governor,36.5803502611594,0.3840794997480911,17.39946095123777,4.171266108897606,4,2
California,Governor,62.586872455790065,0.6322584845366581,22.85352060251292,4.780535597871113,2,2
California,Senate,62.586872455790065,NA,10.022220351420401,3.1657890566840363,0,0
Colorado,Senate,54.268120302384304,0.5428883275169833,24.08378630175963,4.907523438737672,8,2
Colorado,Governor,54.268120302384304,0.5623660624136817,20.25396260041487,4.500440267397721,6,2
Connecticut,Senate,58.526242019500806,0.5827831349565937,13.178547269126895,3.6302268894832035,2,1
Connecticut,Governor,58.526242019500806,0.5764337455892965,12.328806744025723,3.511240057874956,5,1
Florida,Senate,48.53526438955828,0.47942388526273255,22.115701648846066,4.702733423111081,24,5
Florida,Governor,48.53526438955828,0.46413100961492343,18.430447021873018,4.29306965024713,12,5
Georgia,Senate,41.97169174882852,0.5245214336646877,20.838917000774497,4.564966265020422,25,8
Georgia,Governor,41.97169174882852,0.47427327100110767,14.415524529195265,3.7967781775072487,24,9
Hawaii,Governor,69.17210294990738,NA,9.002998060880227,3.000499635207481,0,0
Hawaii,Senate,69.17210294990738,NA,9.002998060880227,3.000499635207481,0,0
Idaho,Governor,34.35676477964845,NA,18.377763063390578,4.286929328014468,0,0
Idaho,Senate,34.35676477964845,NA,18.377763063390578,4.286929328014468,0,0
Illinois,Senate,57.926424852004544,0.6153811595338949,26.413417695979003,5.139398573372083,2,1
Illinois,Governor,57.926424852004544,0.5806033333315689,21.90628225892893,4.680414752874891,4,1
Indiana,Senate,42.42633551137972,0.4827586206896552,6.849966018884329,2.6172439738939755,1,0
Iowa,Senate,45.49003365482535,0.4358172690890916,15.860964992855548,3.9825827038312145,11,1
Iowa,Governor,45.49003365482535,0.39387655190876253,10.711067222649795,3.272776683895465,5,1
Kansas,Senate,43.255565338511026,0.4116074260240027,26.857826589517604,5.1824537228534515,2,1
Kansas,Governor,43.255565338511026,0.5287519663772351,19.28012483250071,4.39091389490852,5,1
