state,office,BPI,polls,variance,standard_deviation,number_of_polls,last_30_polls
Alabama,Governor,38.856911087573444,NA,11.85820905459838,3.4435750397803706,0,0
Alabama,Senate,38.856911087573444,NA,11.85820905459838,3.4435750397803706,0,0
Alaska,Senate,42.34414164928131,NA,13.41324477254287,3.662409694796975,0,0
Alaska,Governor,42.34414164928131,NA,13.41324477254287,3.662409694796975,0,0
Arizona,Senate,41.38652082164871,0.5313989726316054,19.934812842246384,4.4648418608329665,15,10
Arizona,Governor,41.38652082164871,0.4999178245383815,17.473585796881288,4.180141839325705,12,9
Arkansas,Senate,36.5803502611594,0.41216216216216217,33.37232353000869,5.776878355133393,1,1
Arkansas,Governor,36.5803502611594,0.3840794997480911,17.901852948104576,4.231058135750982,4,3
California,Governor,62.586872455790065,0.6322584845366581,22.85352060251293,4.780535597871114,2,2
California,Senate,62.586872455790065,NA,10.022220351420401,3.1657890566840363,0,0
Colorado,Senate,54.268120302384304,0.5428883275169832,24.08378630175963,4.907523438737672,8,2
Colorado,Governor,54.268120302384304,0.5623660624136818,20.25396260041487,4.500440267397721,6,2
Connecticut,Senate,58.526242019500806,0.5827831349565937,15.162565264645881,3.893913874836715,2,2
Connecticut,Governor,58.526242019500806,0.5764337455892965,13.917632644186805,3.7306343487652076,5,2
Florida,Senate,48.53526438955828,0.47942388526273255,22.255178543781128,4.71753945863531,24,6
Florida,Governor,48.53526438955828,0.46413100961492343,18.543628760266518,4.306231387218587,12,6
Georgia,Senate,41.97169174882852,0.5245214336646877,20.98150408821666,4.580557180978823,25,10
Georgia,Governor,41.97169174882852,0.4742732710011076,14.490197129812755,3.8065991553895917,24,11
Hawaii,Governor,69.17210294990738,NA,9.002998060880227,3.000499635207481,0,0
Hawaii,Senate,69.17210294990738,NA,9.002998060880227,3.000499635207481,0,0
Idaho,Governor,34.35676477964845,NA,18.377763063390578,4.286929328014468,0,0
Idaho,Senate,34.35676477964845,NA,18.377763063390578,4.286929328014468,0,0
Illinois,Senate,57.926424852004544,0.6153811595338948,26.413417695979003,5.139398573372083,2,1
Illinois,Governor,57.926424852004544,0.5806033333315689,21.90628225892893,4.680414752874891,4,1
Indiana,Senate,42.42633551137972,0.4827586206896552,6.849966018884329,2.6172439738939755,1,0
Iowa,Senate,45.49003365482535,0.4358172690890916,16.690980702658816,4.085459668465571,11,2
Iowa,Governor,45.49003365482535,0.39387655190876253,10.711067222649795,3.272776683895465,5,1
Kansas,Senate,43.255565338511026,0.41160742602400263,31.004557869756255,5.5681736565732445,2,2
Kansas,Governor,43.255565338511026,0.5287519663772351,21.572492099299406,4.644619693720833,5,2
